,<TICKER>,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<RETURN>,<LOG_CLOSE>,<LOG_RETURN>
5740117,LLY.US,2017-09-07,72.8048,74.7286,72.5798,73.63810651778492,6920072.5738304,1.0127321755011127,4.299162643348056,0.01265180284813701
5740118,LLY.US,2017-09-08,73.6992,75.0634,73.6379,74.8844219242281,4386460.6296175,1.0169248703610023,4.315945883901017,0.01678324055296199
5740119,LLY.US,2017-09-11,74.898,75.2714,73.8468,74.63054159238392,4854692.5603584,0.9966097043240706,4.312549828150113,-0.003396055750904204
5740120,LLY.US,2017-09-12,74.5948,74.7087,73.9876,74.20540993879204,2843254.7081656,0.9943035164354849,4.306837057741821,-0.005712770408291813
5740121,LLY.US,2017-09-13,74.0163,74.5761,73.9429,74.44282942255388,2718418.6346783,1.003199490225277,4.310031440489564,0.0031943827477427518
5740122,LLY.US,2017-09-14,74.3511,75.85,74.1599,75.01998188278877,3731875.5258042,1.0077529624372394,4.317754503155295,0.007723062665731195
5740123,LLY.US,2017-09-15,75.2249,75.4705,74.2134,74.45132634541135,5927678.9373268,0.9924199456850591,4.310145574221984,-0.007608928933310874
5740124,LLY.US,2017-09-18,74.5483,74.6582,74.1164,74.52629305785213,2436187.5777738,1.0010069224568678,4.311151990072482,0.0010064158504978036
5740125,LLY.US,2017-09-19,74.6315,74.8108,73.6468,73.81678587877218,2501633.4699877,0.9904797736480844,4.301586156675258,-0.009565833397224499
5740126,LLY.US,2017-09-20,74.1075,74.4304,73.5002,74.07050220067278,3124331.9598352,1.0034371087670664,4.3050173720842,0.003431215408942465
5740127,LLY.US,2017-09-21,74.0598,75.5874,73.9429,75.2547143378965,4810945.8784082,1.0159876347809205,4.320878550675209,0.015861178591009106
5740128,LLY.US,2017-09-22,75.2625,75.8826,74.7187,75.78045184368534,3486678.2857469,1.006986107254733,4.327840368144404,0.006961817469194654
5740129,LLY.US,2017-09-25,75.7409,76.4453,75.6786,76.4382152698272,4669371.0486594,1.0086798562180475,4.33648277098107,0.008642402836666622
5740130,LLY.US,2017-09-26,76.2462,76.8792,75.8668,76.05878223446175,2587469.3114068,0.9950360819646815,4.331506491781116,-0.004976279199954211
5740131,LLY.US,2017-09-27,76.166,76.5801,75.8312,76.44785973294886,3407530.0730957,1.0051154841959962,4.336608936338305,0.005102444557188601
5740132,LLY.US,2017-09-28,76.3898,77.2854,75.9946,76.77096125243995,3145760.6365879,1.0042264298911672,4.340826459960323,0.00421752362201766
5740133,LLY.US,2017-09-29,76.9148,77.3121,76.2115,77.256006898974,3882355.7534384,1.0063180874463602,4.347124671964783,0.006298212004460806
5740134,LLY.US,2017-10-02,77.4677,78.2769,77.429,77.98056344490679,3394729.1945437,1.0093786434869756,4.356459609033692,0.009334937068908835
5740135,LLY.US,2017-10-03,77.8808,78.171,77.6024,78.0737809729367,2357335.1349685,1.001195394389472,4.357654289508175,0.0011946804744821786
5740136,LLY.US,2017-10-04,78.1156,78.7128,77.9183,78.53422839503916,2566455.5200009,1.0058975934861163,4.363534560264737,0.005880270756562512
5740137,LLY.US,2017-10-05,78.3612,80.4544,78.0165,79.15419399247462,5781159.8048301,1.007894208806852,4.371397772825608,0.007863212560870506
5740138,LLY.US,2017-10-06,78.8457,79.009,78.2404,78.64306943482859,2538412.9045783,0.9935426724489845,4.364919506547556,-0.0064782662780510656
5740139,LLY.US,2017-10-09,78.1146,78.8209,78.0789,78.62124708448351,1883978.2093214,0.9997225140053421,4.364641982046536,-0.0002775245010200312
5740140,LLY.US,2017-10-10,77.1496,78.2959,76.9882,77.81761821915282,5468140.4192578,0.9897784772547916,4.354367860806258,-0.010274121240278686
5740141,LLY.US,2017-10-11,77.9798,77.9798,77.1675,77.72074685549117,3795536.7044087,0.9987551486941063,4.353122234029346,-0.0012456267769114621
5740142,LLY.US,2017-10-12,77.754,78.0689,77.5836,78.05655513641562,2205850.5012023,1.0043207032164634,4.357433629807821,0.00431139577847493
5740143,LLY.US,2017-10-13,78.0254,78.2959,77.4023,78.16833687235153,3351919.2853478,1.001432060840253,4.358864666226855,0.0014310364190335575
5740144,LLY.US,2017-10-16,78.0986,78.3285,77.4677,77.62479022679244,4196241.250027,0.993046460148606,4.351886837857624,-0.006977828369231317
5740145,LLY.US,2017-10-17,77.6113,78.1156,77.1408,77.72808015506362,4012449.0602275,1.0013306306911671,4.353216584044318,0.0013297461866945738
5740146,LLY.US,2017-10-18,77.963,78.171,77.231,77.43058440488022,4425857.5768716,0.9961726090546696,4.349381849895401,-0.003834734148916839
5740147,LLY.US,2017-10-19,77.3825,78.0075,77.222,77.99692665142454,3580685.6524304,1.0073141931046645,4.356669424008503,0.007287574113101479
5740148,LLY.US,2017-10-20,78.1353,78.9101,77.963,78.78054815798333,3569137.5055466,1.010046825435326,4.36666611560415,0.009996691595646798
5740149,LLY.US,2017-10-23,78.9913,79.6411,78.6742,78.73117597764897,5432431.0052701,0.9993732947854672,4.366039213927817,-0.0006269016763324579
5740150,LLY.US,2017-10-24,78.8546,79.768,75.631,76.91588821709496,9607581.7454329,0.9769432154669028,4.342712463975815,-0.023326749952002505
5740151,LLY.US,2017-10-25,77.5836,77.9977,76.473,76.63547096545314,4336347.3250803,0.9963542350203336,4.339060036998022,-0.00365242697779181
5740152,LLY.US,2017-10-26,76.4642,76.8614,75.7043,76.00968015142064,4231183.4794315,0.9918341884489155,4.330860702588838,-0.00819933440918454
5740153,LLY.US,2017-10-27,75.9213,76.589,75.4884,75.7370091778497,3203444.8416173,0.9964126809502718,4.327266933680374,-0.003593768908464629
5740154,LLY.US,2017-10-30,75.4884,75.5062,74.4403,74.64279684189363,5168836.4770169,0.9855524749678644,4.312714026923528,-0.014552906756845339
5740155,LLY.US,2017-10-31,74.7374,75.0466,73.7993,74.00251964022517,4266310.4388081,0.991422116684284,4.304099141816741,-0.008614885106786933
5740156,LLY.US,2017-11-01,74.2045,75.6954,74.051,74.86693670620684,3664446.0576615,1.0116809139767695,4.315712360569267,0.011613218752526156
5740157,LLY.US,2017-11-02,74.5483,75.7866,74.3314,75.07782892596296,3007566.4662723,1.0028168939325472,4.318525294490978,0.0028129339217109065
5740158,LLY.US,2017-11-03,74.6919,75.4884,74.6483,75.4185191371991,1700164.8210005,1.0045378271602938,4.323052856755438,0.004527562264459588
5740159,LLY.US,2017-11-06,75.216,75.3447,74.8831,74.90068570222907,2057396.2465399,0.9931338689635631,4.316163045384193,-0.006889811371245369
5740160,LLY.US,2017-11-07,74.9921,75.3319,74.7574,75.20608301064635,3158014.3913978,1.0040773633185602,4.320232118783307,0.004069073399113436
5740161,LLY.US,2017-11-08,74.9534,76.2105,74.9534,75.86848418358709,2579096.9049159,1.0088078137621788,4.329001370022773,0.00876925123946666
5740162,LLY.US,2017-11-09,75.6954,76.0926,75.5241,75.85437570557797,2323879.8304207,0.9998140403335991,4.32881539306373,-0.00018597695904351214
5740163,LLY.US,2017-11-10,75.5586,75.7409,74.5661,75.22576161275822,2981471.0864561,0.9917128829158168,4.320493746928243,-0.008321646135486457
5740164,LLY.US,2017-11-13,75.2536,75.2536,74.5294,74.83574041495496,2745557.7893089,0.9948153240400411,4.3152955838982905,-0.005198163029952681
5740165,LLY.US,2017-11-14,75.1456,75.5269,74.7087,74.97242598613687,2954545.9359461,1.001826474494994,4.317120392417011,0.0018248085187206233
5740166,LLY.US,2017-11-15,74.9841,75.5548,74.4274,74.69487170749206,2015945.0616189,0.9962979152002346,4.3134114379413235,-0.003708954475687294
5740167,LLY.US,2017-11-16,74.891,76.0015,74.3749,75.83745635526863,2860625.3822548,1.0152966946947974,4.328592317764953,0.015180879823628783
5740168,LLY.US,2017-11-17,75.429,75.8648,75.2467,75.33392378023188,4508824.551731,0.9933603709929577,4.32193054836415,-0.006661769400802922
5740169,LLY.US,2017-11-20,75.5112,75.7192,75.2654,75.59258984111658,2427197.3858028,1.0034335933654444,4.325358260406763,0.0034277120426136915
5740170,LLY.US,2017-11-21,76.0193,76.8188,75.7638,75.89159956897639,3882853.4139641,1.003955542844719,4.329306000660771,0.0039477402540074235
5740171,LLY.US,2017-11-22,76.0372,76.5721,75.8648,76.0465597232829,2454815.0213446,1.002041861750004,4.331345780644376,0.0020397799836053792
5740172,LLY.US,2017-11-24,76.2175,76.4939,75.9569,76.37236743413531,899699.56869194,1.0042843188704125,4.3356209479502,0.004275167305823709
5740173,LLY.US,2017-11-27,76.474,77.4756,76.3651,77.07575297750022,3280127.9690682,1.0092099481395744,4.344788743137406,0.009167795187206278
5740174,LLY.US,2017-11-28,77.3101,77.5726,77.009,77.29924054839738,2926396.318463,1.002899583361351,4.347684130815455,0.0028953876780485437
5740175,LLY.US,2017-11-29,77.0556,77.4657,76.7445,77.21172113244724,2534623.4165186,0.9988677842714981,4.346551273646513,-0.0011328571689414744
5740176,LLY.US,2017-11-30,77.4756,77.6826,76.6285,76.92188817090393,5504253.6146051,0.9962462569504682,4.34279046762294,-0.0037608060235726284
5740177,LLY.US,2017-12-01,77.229,77.6193,76.5028,77.53744162443142,3010966.3053199,1.008002318561914,4.350760937430101,0.007970469807160499
5740178,LLY.US,2017-12-04,77.6916,78.8624,77.5726,77.77679195907224,4652722.1337506,1.0030869000785474,4.353843082814931,0.003082145384829933
5740179,LLY.US,2017-12-05,77.7817,78.6812,77.439,78.21052555817882,4265830.9484435,1.0055766455285893,4.359404236424452,0.00556115360952125
5740180,LLY.US,2017-12-06,78.1918,78.5088,76.8188,77.53797657627375,3441059.0677417,0.9914007868237023,4.350767836677558,-0.008636399746894098
5740181,LLY.US,2017-12-07,77.439,78.0362,76.9278,78.0410239703761,4781054.953812,1.0064877549855522,4.357234636765397,0.0064668000878388525
5740182,LLY.US,2017-12-08,77.8471,78.5742,77.6727,78.56901963226031,4156250.7441744,1.0067656167874557,4.363977469475421,0.00674283271002496
5740183,LLY.US,2017-12-11,78.5742,78.918,78.2175,78.76726474931303,3667925.6435276,1.0025231970308475,4.366497488589192,0.0025200191137706787
5740184,LLY.US,2017-12-12,78.5999,78.9725,78.1493,78.8004271794639,4679410.0627119,1.000421017922311,4.366918417908326,0.0004209293191336646
5740185,LLY.US,2017-12-13,78.5286,80.9646,78.4622,79.88070847036973,6367696.6455671,1.013709079120162,4.3805343776916805,0.01361595978335412
5740186,LLY.US,2017-12-14,80.1731,80.2722,78.2622,78.61459915900336,4854681.456371,0.9841499989720797,4.364557422124064,-0.01597695556761609
5740187,LLY.US,2017-12-15,78.9635,79.6144,78.4008,78.64531498128966,8083855.2462206,1.0003907139718944,4.364948059787131,0.00039063766306643834
5740188,LLY.US,2017-12-18,78.8437,79.4727,78.1483,78.23018600785866,4177039.4274723,0.9947215040904883,4.3596555833991175,-0.005292476388012529
5740189,LLY.US,2017-12-19,78.1918,78.8437,78.0185,78.80347986309513,4431849.6922477,1.0073282946710478,4.366957156587955,0.007301573188837305
5740190,LLY.US,2017-12-20,78.7743,79.0081,77.8272,77.92375669899741,3319676.334332,0.9888364934438674,4.355730870428233,-0.011226286159722234
5740191,LLY.US,2017-12-21,78.1829,78.3186,77.642,77.8030622500862,2227448.7661262,0.9984511212751532,4.354180790950694,-0.001550079477539278
5740192,LLY.US,2017-12-22,77.7916,77.956,77.019,77.31412303974709,2006590.4569709,0.9937156816685764,4.347876643170794,-0.006304147779899608
5740193,LLY.US,2017-12-26,77.5073,77.638,77.211,77.24037300965114,1210684.9056654,0.9990460988601263,4.346922286777694,-0.0009543563931001023
5740194,LLY.US,2017-12-27,77.4191,77.6619,77.229,77.37820859207808,1466616.673167,1.0017845017709808,4.348705198217075,0.0017829114393807435
5740195,LLY.US,2017-12-28,77.5172,77.647,77.1457,77.29816709944869,1905901.5182396,0.9989655809550806,4.347670243791538,-0.001034954425536771
5740196,LLY.US,2017-12-29,77.3548,77.647,76.7544,76.76340654836517,2820964.9676636,0.9930818469421724,4.340728049367449,-0.006942194424089089
5740197,LLY.US,2018-01-02,76.7544,77.2447,76.3908,76.96402998287891,3802527.1691964,1.002613529590917,4.343338169628868,0.002610120261419529
5740198,LLY.US,2018-01-03,77.009,77.6242,76.5811,77.37703070714024,3386443.6010452,1.0053661525306459,4.3486899756637944,0.005351806034925582
5740199,LLY.US,2018-01-04,77.4994,77.9729,77.009,77.72223832685215,2709580.8701705,1.0044613707266496,4.353141423976828,0.004451448313033916
5740200,LLY.US,2018-01-05,78.2345,78.8367,78.0919,78.67916232836964,3241972.6494948,1.0123121003990294,4.365378346900503,0.012236922923675066
5740201,LLY.US,2018-01-08,78.7832,78.7991,77.6103,78.27362797883899,3577812.7480572,0.9948457210584151,4.360210738842164,-0.005167608058339625
5740202,LLY.US,2018-01-09,78.3374,78.5385,77.9193,78.21792681566518,2669888.1530706,0.9992883789264391,4.35949886444614,-0.0007118743960239638
5740203,LLY.US,2018-01-10,77.8015,78.3097,77.6916,78.24543520359792,1842684.4991307,1.0003516890443487,4.359850491662392,0.0003516272162524736
5740204,LLY.US,2018-01-11,78.3097,78.6901,78.0362,78.51362731688425,2913236.074501,1.0034275752008854,4.363272206115682,0.003421714453290424
5740205,LLY.US,2018-01-12,78.6277,79.4351,78.1829,79.05538601219257,3002805.8840428,1.0069001868060656,4.370148695581034,0.006876489465351618
5740206,LLY.US,2018-01-16,78.0919,78.6901,77.3815,77.50824911574348,5251283.5833759,0.9804297091635163,4.3503843708980865,-0.019764324682947493
5740207,LLY.US,2018-01-17,77.9729,78.4811,77.6727,78.34829619657808,4455038.8557283,1.0108381635557286,4.3611642225104195,0.010779851612332575
5740208,LLY.US,2018-01-18,78.1918,78.2809,77.4904,77.99437650197625,4892089.780429,0.9954827391049598,4.356636727962031,-0.0045274945483879305
5740209,LLY.US,2018-01-19,78.3097,78.4088,77.536,77.69521964014187,6410648.8876922,0.9961643790840895,4.3527937321880685,-0.0038429957739623873
5740210,LLY.US,2018-01-22,75.6568,77.7629,74.8831,77.64981237430851,7013631.7432048,0.9994155719483944,4.352209133291822,-0.0005845988962468962
5740211,LLY.US,2018-01-23,77.4103,78.0819,76.5534,76.72450487933081,6299719.0442287,0.9880835836342104,4.340221147299325,-0.011987985992496541
5740212,LLY.US,2018-01-24,77.118,77.3903,76.591,76.61771578635019,6577736.6426459,0.9986081488157066,4.338828326590446,-0.001392820708880075
5740213,LLY.US,2018-01-25,77.0724,77.6103,76.8475,77.2594950947135,5720735.9432761,1.0083763826913468,4.347169822071991,0.00834149548154537
5740214,LLY.US,2018-01-26,77.0278,79.4916,77.0278,79.14471102064267,6994984.1105661,1.0244010904241356,4.371277961866176,0.024108139794185173
5740215,LLY.US,2018-01-29,78.8526,80.2722,78.7455,79.61821875582615,5836134.6369367,1.0059828095785197,4.377242945503609,0.005964983637432141
5740216,LLY.US,2018-01-30,78.7357,79.0081,77.439,78.24088036691116,5896363.6739847,0.9827007133487999,4.35979227779658,-0.017450667707028467
5740217,LLY.US,2018-01-31,78.6099,78.8189,73.8558,74.01957104420974,11614292.327358,0.9460472670692667,4.304329531807602,-0.05546274598897762
5740218,LLY.US,2018-02-01,74.1025,75.314,73.8756,74.90036486774784,9216114.7078684,1.0118994721411183,4.316158761909811,0.011829230102209105
5740219,LLY.US,2018-02-02,74.4105,75.4577,73.7182,73.77953536919443,5646677.3946624,0.9850357271218576,4.301081394631683,-0.015077367278128712
5740220,LLY.US,2018-02-05,73.511,74.1649,69.5654,70.42159979284135,8792758.0279777,0.9544868972195352,4.25450003134505,-0.04658136328663234
5740221,LLY.US,2018-02-06,69.5742,71.8944,68.8046,70.88180646969693,11618729.8845,1.00653502161566,4.261013792282678,0.006513760937627539
5740222,LLY.US,2018-02-07,70.666,71.3951,69.713,69.72886177580246,9067270.8041938,0.9837342648090188,4.244614317792687,-0.016399474489990996
5740223,LLY.US,2018-02-08,70.1489,70.567,67.4226,67.44632021667029,8858416.9148588,0.9672654694053207,4.211332025445315,-0.033282292347372074
5740224,LLY.US,2018-02-09,68.2102,69.8131,66.969,69.28431431159275,9836939.6522074,1.027251213839657,4.2382185358659665,0.026886510420651828
5740225,LLY.US,2018-02-12,69.6872,70.0657,68.341,69.3000861127568,7101299.7425431,1.0002276388432325,4.238446148803408,0.00022761293744240785
5740226,LLY.US,2018-02-13,69.0859,69.6019,68.8392,69.25953789174773,4446715.912454,0.999414889312791,4.237860866872141,-0.0005852819312682323
5740227,LLY.US,2018-02-14,69.0383,70.667,68.975,70.52471035859416,4763592.4194636,1.018267122556086,4.255963149947251,0.018102283075109648
5740228,LLY.US,2018-02-15,71.1801,71.5486,70.5203,71.43293383116247,5244022.5850773,1.012878088657866,4.2687590211382345,0.012795871190984142
5740229,LLY.US,2018-02-16,71.3644,72.9187,71.3267,72.29851945636823,5133340.0576965,1.0121174586956156,4.280803651173141,0.012044630034906361
5740230,LLY.US,2018-02-20,70.9989,72.0508,70.9989,71.00719512016299,3489911.5649838,0.9821389933581621,4.262781211627399,-0.018022439545742487
5740231,LLY.US,2018-02-21,71.0346,72.0955,70.9989,71.00046313353079,4228391.33133,0.9999051928945959,4.262686400027516,-9.48115998817965e-05
5740232,LLY.US,2018-02-22,70.667,71.4932,70.0538,70.67550627751893,8392412.8477695,0.995423172727751,4.258099067013762,-0.004587333013754343
5740233,LLY.US,2018-02-23,71.1622,72.1974,71.079,72.10286081955893,5647440.5414319,1.0201958870508157,4.278093721999696,0.01999465498593332
5740234,LLY.US,2018-02-26,72.3164,73.6725,72.2925,73.4108846017249,6565886.6691956,1.018141080219263,4.296072216202995,0.0179784942032988
5740235,LLY.US,2018-02-27,73.3783,73.4348,72.042,72.06054013963636,5309038.4501432,0.9816056642088629,4.277506600984838,-0.018565615218156854
5740236,LLY.US,2018-02-28,72.1222,72.4907,70.5015,70.5190904348857,6688522.1342734,0.9786089626616218,4.2558834594726624,-0.021623141512175113
5740237,LLY.US,2018-03-01,70.55,70.8334,69.1483,70.04027344437363,6835966.935537,0.9932101082478625,4.249070411527301,-0.006813047945361995
5740238,LLY.US,2018-03-02,69.9259,71.0433,69.8735,70.71342254887892,3513615.5496977,1.00961088630015,4.258635407059389,0.009564995532087965
5740239,LLY.US,2018-03-05,70.4024,71.4833,70.2261,71.14032326747429,4168892.1290894,1.006037053549491,4.2646543106128005,0.006018903553411513
5740240,LLY.US,2018-03-06,71.2811,71.4099,70.3857,70.6699760884565,3236734.5958078,0.9933884587894073,4.258020816347767,-0.006633494265032961
5740241,LLY.US,2018-03-07,70.1092,71.0533,70.0725,70.90362553601737,2475703.640529,1.0033062052726383,4.261321568140663,0.0033007517928955467
5740242,LLY.US,2018-03-08,71.088,72.3421,70.9216,72.23397254013851,3819954.3726758,1.0187627500577576,4.279910469029399,0.018588900888736437
5740243,LLY.US,2018-03-09,72.5808,73.2049,72.2164,72.89479132524816,4805524.1042024,1.0091483101630947,4.2890171868768965,0.009106717847496797
5740244,LLY.US,2018-03-12,73.084,73.2139,71.9716,72.3678529762072,5526528.2133063,0.9927712482680714,4.2817621811201025,-0.00725500575679324
5740245,LLY.US,2018-03-13,72.3986,73.1197,72.1122,72.47091161336641,5312015.3282167,1.0014240941650305,4.28318526222472,0.0014230811046166568
5740246,LLY.US,2018-03-14,72.682,72.8384,71.4259,71.86657338350939,3460333.5709412,0.9916609544932845,4.274811252362774,-0.008374009861945631
5740247,LLY.US,2018-03-15,71.9399,73.1099,71.8319,72.10169590813615,4270988.2458588,1.0032716534761168,4.27807756562504,0.003266313262265677
